Bairros SP - Código;Bairros Fortaleza - Código;Bairros RJ - Código;Causa Afastamento 1 - Código;Causa Afastamento 2 - Código;Causa Afastamento 3 - Código;Motivo Desligamento - Código;CBO 2002 Ocupação - Código;CNAE 2.0 Classe - Código;CNAE 95 Classe - Código;Distritos SP - Código;Ind Vínculo Ativo 31/12 - Código;Faixa Etária - Código;Faixa Rem Média (SM) - Código;Faixa Hora Contrat - Código;Faixa Rem Dez (SM) - Código;Faixa Tempo Emprego - Código;Escolaridade Após 2005 - Código;Qtd Hora Contr;Idade;Ind CEI Vinculado - Código;Ind Estabelecimento Participante SIMPLES - Código;Mês Admissão - Código;Mês Desligamento - Código;Município Trab - Código;Município - Código;Nacionalidade - Código;Natureza Jurídica - Código;Ind Portador Defic - Código;Qtd Dias Afastamento;Raça Cor - Código;Região Adm DF - Código;Vl Rem Dezembro Nom;Vl Rem Dezembro (SM);Vl Rem Média Nom;Vl Rem Média (SM);CNAE 2.0 Subclasse - Código;Sexo - Código;Tamanho Estabelecimento - Código;Tempo Emprego;Tipo Admissão Trabalhador - Código;Tipo Estabelecimento - Código;Tipo Estabelecimento - Nome;Tipo Deficiência - Código;Tipo Vínculo - Código;IBGE Subsetor - Código;Vl Rem Janeiro SC;Vl Rem Fevereiro SC;Vl Rem Março SC;Vl Rem Abril SC;Vl Rem Maio SC;Vl Rem Junho SC;Vl Rem Julho SC;Vl Rem Agosto SC;Vl Rem Setembro SC;Vl Rem Outubro SC;Vl Rem Novembro SC;Ano Chegada Brasil;Ind Trabalho Intermitente - Código;Ind Trabalho Parcial - Código;Ind Vínculo Abandonado - Código
999997;999997;999997;999;999;999;0;251110;7112;7420;999997;1;7;6;6;7;6;9;44;50;0;0;0;0;999999;355030;10;2054;0;0;2;999997;6320.53;4.47;5439.60;3.85;7112000;1;10;45.6;0;1;CNPJ;0;10;19;5198.23;5198.23;5198.23;5198.23;5366.49;5366.49;5962.77;5366.49;5366.49;5366.49;5366.49;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;2622;3022;999997;0;6;3;6;99;7;9;44;45;0;0;0;12;999999;355030;10;2046;0;0;2;999997;;.00;2112.52;1.49;2622100;1;10;81.6;0;1;CNPJ;0;10;4;1850.25;1850.25;1847.98;2446.44;2220.93;2196.52;2196.52;2123.30;2196.52;2196.52;366.09;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;2622;3022;999997;1;6;4;6;4;7;9;44;43;0;0;0;0;999999;355030;10;2046;0;0;4;999997;2196.52;1.55;2210.33;1.56;2622100;1;10;66.7;0;1;CNPJ;0;10;4;1850.25;1850.25;1850.25;3345.33;2252.18;2196.52;2196.52;2196.52;2196.52;2196.52;2196.52;1198;0;0;0
999997;999997;999997;40;40;40;0;251110;7112;7420;999997;1;5;5;5;5;4;10;40;37;0;0;0;0;999999;355030;10;2054;0;10;4;999997;4155.53;2.94;4189.05;2.96;7112000;2;10;21.6;0;1;CNPJ;0;10;19;4025.23;4025.23;4025.23;4025.23;4155.53;4155.53;4155.53;4155.53;4155.53;5078.98;4155.53;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7112;7420;999997;0;4;5;6;99;3;9;44;26;0;0;0;7;999999;355030;10;2054;0;0;8;999997;;.00;3241.90;2.29;7112000;2;10;9.9;0;1;CNPJ;0;10;19;3221.69;3221.69;3221.69;3221.69;3282.33;3282.33;109.41;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7220;7320;999997;1;6;6;99;99;3;11;99;43;0;1;3;0;999999;354780;10;2062;0;0;2;999997;;.00;4789.28;3.39;7220700;1;2;10.0;2;1;CNPJ;0;10;19;0;0;5597.42;6157.15;6157.15;3358.44;4533.90;5233.58;3134.55;4142.08;0;1198;1;0;0
999997;999997;999997;999;999;999;0;251110;2622;3022;999997;1;6;4;6;4;8;9;44;49;0;0;0;0;999999;355030;10;2046;0;0;8;999997;2196.52;1.55;2142.11;1.51;2622100;2;10;127.9;0;1;CNPJ;0;10;4;1850.25;1850.25;1850.25;1850.25;2196.52;2196.52;2196.52;2196.52;2879.88;2245.33;2196.52;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;4772;5241;999997;1;4;4;6;4;1;9;42;25;0;0;11;0;999999;353440;10;2062;0;0;8;999997;2516.06;1.78;2516.06;1.78;4772500;2;3;1.0;4;1;CNPJ;0;10;16;0;0;0;0;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;11;251110;7220;7320;999997;0;5;6;6;99;7;9;44;35;0;0;0;5;999999;355030;10;2240;0;0;2;999997;;.00;4412.83;3.12;7220700;2;4;92.5;0;1;CNPJ;0;10;19;5109.59;4180.58;4180.58;4180.58;0;0;0;0;0;0;0;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;4930;6026;999997;1;7;5;6;5;6;9;44;62;0;1;0;0;999999;355030;10;2062;0;0;2;999997;3232.23;2.28;3091.91;2.19;4930201;1;5;42.3;0;1;CNPJ;0;10;20;2708.91;2699.27;3053.14;2750.63;3115.58;3009.76;3124.38;3124.38;3276.72;2955.17;4052.79;1198;0;0;0
999997;999997;999997;999;999;999;0;251110;7112;7420;999997;1;5;5;6;5;4;9;44;30;0;0;0;0;999999;355030;10;2054;0;0;4;999997;3299.45;2.33;3273.53;2.31;7112000;1;10;16.8;0;1;CNPJ;0;10;19;3221.69;3221.69;3221.69;3221.69;3299.45;3299.45;3299.45;3299.45;3299.45;3299.45;3299.45;1198;0;0;0
